year,month,day,week,high_temp_2,high_temp_1,average,actual
2012,11,08,Thu,15,13,14.6,12
2012,11,09,Fri,13,12,14.3,11
2012,11,10,Sat,12,11,13.4,10
2012,11,11,Sun,11,10,14.1,13
2012,11,12,Mon,10,13,13.4,13
2012,11,13,Tue,13,13,14.0,14
2012,11,14,Wed,13,14,13.8,12
2012,11,15,Thu,14,12,13.1,10
2012,11,16,Fri,12,10,12.9,13
2012,11,17,Sat,10,13,12.0,16
2012,11,18,Sun,13,16,12.2,13
2012,11,19,Mon,16,13,12.7,12
2012,11,20,Tue,13,12,12.1,11
2012,11,21,Wed,12,11,11.1,12
2012,11,22,Thu,11,12,10.3,10
2012,11,23,Fri,12,10,10.4,11
2012,11,24,Sat,10,11,9.7,11
2012,11,25,Sun,11,11,10.7,9
2012,11,26,Mon,11,9,11.1,9
2012,11,27,Tue,9,9,10.2,11
2012,11,28,Wed,9,11,9.8,8
2012,11,29,Thu,11,8,9.3,9
2012,11,30,Fri,8,9,9.7,6
2012,12,01,Sat,9,6,9.7,5
2012,12,02,Sun,6,5,9.8,9
2012,12,03,Mon,5,9,9.7,8
2012,12,04,Tue,9,8,9.1,11
2012,12,05,Wed,8,11,8.6,9
2012,12,06,Thu,11,9,8.7,12
2012,12,07,Fri,9,12,8.2,10
2012,12,08,Sat,12,10,8.6,10
2012,12,09,Sun,10,10,7.1,10
2012,12,10,Mon,10,10,7.3,7
2012,12,11,Tue,10,7,6.4,7
2012,12,12,Wed,7,7,6.2,4
2012,12,13,Thu,7,4,6.6,3
2012,12,14,Fri,4,3,6.6,6
2012,12,15,Sat,3,6,6.8,5
2012,12,16,Sun,6,5,7.4,5
2012,12,17,Mon,5,5,6.9,5
2012,12,18,Tue,5,5,7.1,5
2012,12,19,Wed,5,5,6.9,4
2012,12,20,Thu,5,4,6.1,3
2012,12,21,Fri,4,3,5.6,3
2012,12,22,Sat,3,3,6.7,4
2012,12,23,Sun,3,4,5.7,2
2012,12,24,Mon,4,2,5.6,1
2012,12,25,Tue,2,1,5.4,1
2012,12,26,Wed,1,1,6.6,2
2012,12,27,Thu,1,2,6.3,2
2012,12,28,Fri,2,2,5.7,1
2012,12,29,Sat,2,1,6.2,2
2012,12,30,Sun,1,2,6.6,3
2012,12,31,Mon,2,3,6.2,7
2013,01,01,Tue,3,7,5.9,6
2013,01,02,Wed,7,6,5.1,0
2013,01,03,Thu,6,0,4.9,-1
2013,01,04,Fri,0,-1,5.0,1
2013,01,05,Sat,-1,1,3.4,2
2013,01,06,Sun,1,2,2.2,2
2013,01,07,Mon,2,2,4.6,4
2013,01,08,Tue,2,4,3.2,4
2013,01,09,Wed,4,4,3.5,4
2013,01,10,Thu,4,4,4.0,4
2013,01,11,Fri,4,4,5.3,7
2013,01,12,Sat,4,7,5.4,8
2013,01,13,Sun,7,8,5.1,7
2013,01,14,Mon,8,7,4.9,6
2013,01,15,Tue,7,6,4.4,7
2013,01,16,Wed,6,7,4.5,9
2013,01,17,Thu,7,9,5.4,8
2013,01,18,Fri,9,8,4.8,6
2013,01,19,Sat,8,6,5.9,5
2013,01,20,Sun,6,5,5.3,2
2013,01,21,Mon,5,2,6.3,6
2013,01,22,Tue,2,6,7.8,10
2013,01,23,Wed,6,10,5.9,10
2013,01,24,Thu,10,10,4.4,10
2013,01,25,Fri,10,10,6.0,12
2013,01,26,Sat,10,12,4.8,13
2013,01,27,Sun,12,13,4.9,13
2013,01,28,Mon,13,13,5.9,12
2013,01,29,Tue,13,12,5.9,11
2013,01,30,Wed,12,11,5.7,11
2013,01,31,Thu,11,11,5.8,10
2013,02,01,Fri,11,10,6.0,10
2013,02,02,Sat,10,10,7.3,8
2013,02,03,Sun,10,8,8.1,9
2013,02,04,Mon,8,9,9.1,9
2013,02,05,Tue,9,9,8.0,10
2013,02,06,Wed,9,10,6.7,7
2013,02,07,Thu,10,7,6.2,4
2013,02,08,Fri,7,4,6.1,4
2013,02,09,Sat,4,4,5.8,8
2013,02,10,Sun,4,8,6.2,8
2013,02,11,Mon,8,8,7.7,5
2013,02,12,Tue,8,5,8.2,7
2013,02,13,Wed,5,7,8.9,10
2013,02,14,Thu,7,10,7.8,8
2013,02,15,Fri,10,8,8.1,9
2013,02,16,Sat,8,9,8.0,10
2013,02,17,Sun,9,10,7.5,7
2013,02,18,Mon,10,7,7.9,6
2013,02,19,Tue,7,6,10.3,7
2013,02,20,Wed,6,7,9.3,9
2013,02,21,Thu,7,9,9.0,9
2013,02,22,Fri,9,9,9.8,13
2013,02,23,Sat,9,13,11.8,15
2013,02,24,Sun,13,15,12.9,15
2013,02,25,Mon,15,15,12.4,13
2013,02,26,Tue,15,13,11.2,11
2013,02,27,Wed,13,11,10.3,15
2013,02,28,Thu,11,15,10.7,14
2013,03,01,Fri,15,14,11.1,10
2013,03,02,Sat,14,10,11.3,12
2013,03,03,Sun,10,12,13.4,16
2013,03,04,Mon,12,16,13.0,19
2013,03,05,Tue,16,19,12.9,21
2013,03,06,Wed,19,21,13.1,20
2013,03,07,Thu,21,20,13.6,25
2013,03,08,Fri,20,25,14.0,27
2013,03,09,Sat,25,27,14.5,24
2013,03,10,Sun,27,24,13.5,18
2013,03,11,Mon,24,18,15.4,17
2013,03,12,Tue,18,17,16.5,16
2013,03,13,Wed,17,16,15.6,19
2013,03,14,Thu,16,19,16.2,16
2013,03,15,Fri,19,16,16.0,18
2013,03,16,Sat,16,18,16.7,13
2013,03,17,Sun,18,13,17.2,21
2013,03,18,Mon,13,21,17.7,26
2013,03,19,Tue,21,26,17.0,27
2013,03,20,Wed,26,27,17.6,24
2013,03,21,Thu,27,24,16.1,22
2013,03,22,Fri,24,22,17.0,21
2013,03,23,Sat,22,21,17.1,25
2013,03,24,Sun,21,25,17.7,20
2013,03,25,Mon,25,20,19.0,17
2013,03,26,Tue,20,17,20.3,20
2013,03,27,Wed,17,20,19.9,26
2013,03,28,Thu,20,26,21.9,24
2013,03,29,Fri,26,24,22.2,23
2013,03,30,Sat,24,23,21.0,24
2013,03,31,Sun,23,24,21.8,24
2013,04,01,Mon,24,24,21.1,21
2013,04,02,Tue,24,21,19.9,19
2013,04,03,Wed,21,19,19.5,22
2013,04,04,Thu,19,22,19.3,18
2013,04,05,Fri,22,18,19.4,15
2013,04,06,Sat,18,15,19.4,18
2013,04,07,Sun,15,18,21.3,24
2013,04,08,Mon,18,24,22.7,22
2013,04,09,Tue,24,22,21.9,19
2013,04,10,Wed,22,19,20.1,20
2013,04,11,Thu,19,20,21.3,23
2013,04,12,Fri,20,23,19.7,27
2013,04,13,Sat,23,27,22.2,29
2013,04,14,Sun,27,29,24.0,31
2013,04,15,Mon,29,31,24.5,32
2013,04,16,Tue,31,32,24.6,33
2013,04,17,Wed,32,33,25.3,33
2013,04,18,Thu,33,33,24.3,26
2013,04,19,Fri,33,26,23.1,19
2013,04,20,Sat,26,19,20.3,19
2013,04,21,Sun,19,19,22.8,18
2013,04,22,Mon,19,18,23.5,15
2013,04,23,Tue,18,15,24.3,26
2013,04,24,Wed,15,26,25.1,27
2013,04,25,Thu,26,27,25.5,29
2013,04,26,Fri,27,29,26.4,31
2013,04,27,Sat,29,31,26.3,31
2013,04,28,Sun,31,31,26.8,32
2013,04,29,Mon,31,32,28.7,25
2013,04,30,Tue,32,25,27.8,24
2013,05,01,Wed,25,24,26.5,26
2013,05,02,Thu,24,26,26.2,27
2013,05,03,Fri,26,27,25.8,32
2013,05,04,Sat,27,32,27.1,28
2013,05,05,Sun,32,28,26.7,23
2013,05,06,Mon,28,23,25.2,21
2013,05,07,Tue,23,21,24.6,24
2013,05,08,Wed,21,24,26.2,22
2013,05,09,Thu,24,22,25.8,25
2013,05,10,Fri,22,25,25.7,28
2013,05,11,Sat,25,28,27.4,33
2013,05,12,Sun,28,33,26.7,35
2013,05,13,Mon,33,35,26.6,35
2013,05,14,Tue,35,35,25.6,34
2013,05,15,Wed,35,34,28.1,28
2013,05,16,Thu,34,28,28.4,26
2013,05,17,Fri,28,26,28.9,24
2013,05,18,Sat,26,24,29.5,29
2013,05,19,Sun,24,29,29.8,32
2013,05,20,Mon,29,32,28.1,33
2013,05,21,Tue,32,33,28.0,36
2013,05,22,Wed,33,36,27.8,34
2013,05,23,Thu,36,34,28.6,33
2013,05,24,Fri,34,33,27.4,28
2013,05,25,Sat,33,28,28.5,22
2013,05,26,Sun,28,22,29.0,28
2013,05,27,Mon,22,28,28.8,30
2013,05,28,Tue,28,30,27.8,25
2013,05,29,Wed,30,25,27.7,24
2013,05,30,Thu,25,24,29.1,20
2013,05,31,Fri,24,20,29.4,27
2013,06,01,Sat,20,27,30.7,32
2013,06,02,Sun,27,32,31.3,35
2013,06,03,Mon,32,35,31.3,35
2013,06,04,Tue,35,35,30.3,35
2013,06,05,Wed,35,35,30.0,35
2013,06,06,Thu,35,35,33.1,34
2013,06,07,Fri,35,34,32.6,36
2013,06,08,Sat,34,36,30.9,30
2013,06,09,Sun,36,30,29.4,29
2013,06,10,Mon,30,29,33.2,29
2013,06,11,Tue,29,29,32.7,32
2013,06,12,Wed,29,32,32.4,33
2013,06,13,Thu,32,33,33.0,34
2013,06,14,Fri,33,34,33.3,34
2013,06,15,Sat,34,34,31.8,36
2013,06,16,Sun,34,36,31.3,36
2013,06,17,Mon,36,36,32.1,37
2013,06,18,Tue,36,37,32.3,37
2013,06,19,Wed,37,37,32.5,35
2013,06,20,Thu,37,35,30.2,30
2013,06,21,Fri,35,30,29.6,27
2013,06,22,Sat,30,27,30.4,26
2013,06,23,Sun,27,26,31.7,31
2013,06,24,Mon,26,31,30.1,29
2013,06,25,Tue,31,29,32.2,34
2013,06,26,Wed,29,34,30.4,36
2013,06,27,Thu,34,36,30.7,37
2013,06,28,Fri,36,37,31.1,37
2013,06,29,Sat,37,37,32.7,38
2013,06,30,Sun,37,38,32.4,37
2013,07,01,Mon,38,37,33.8,35
2013,07,02,Tue,37,35,33.2,33
2013,07,03,Wed,35,33,32.4,34
2013,07,04,Thu,33,34,32.0,32
2013,07,05,Fri,34,32,32.0,36
2013,07,06,Sat,32,36,32.1,36
2013,07,07,Sun,36,36,33.8,37
2013,07,08,Mon,36,37,32.5,34
2013,07,09,Tue,37,34,30.9,29
2013,07,10,Wed,34,29,31.7,30
2013,07,11,Thu,29,30,31.9,33
2013,07,12,Fri,30,33,32.7,34
2013,07,13,Sat,33,34,34.0,33
2013,07,14,Sun,34,33,32.4,32
2013,07,15,Mon,33,32,33.7,30
2013,07,16,Tue,32,30,33.7,33
2013,07,17,Wed,30,33,32.2,30
2013,07,18,Thu,33,30,31.1,26
2013,07,19,Fri,30,26,33.3,31
2013,07,20,Sat,26,31,34.7,32
2013,07,21,Sun,31,32,33.4,32
2013,07,22,Mon,32,32,32.4,28
2013,07,23,Tue,32,28,33.6,32
2013,07,24,Wed,28,32,33.7,32
2013,07,25,Thu,32,32,34.9,35
2013,07,26,Fri,32,35,34.4,35
2013,07,27,Sat,35,35,36.0,33
2013,07,28,Sun,35,33,35.2,29
2013,07,29,Mon,33,29,32.4,30
2013,07,30,Tue,29,30,34.3,34
2013,07,31,Wed,30,34,33.9,33
2013,08,01,Thu,34,33,33.0,33
2013,08,02,Fri,33,33,33.1,30
2013,08,03,Sat,33,30,33.3,34
2013,08,04,Sun,30,34,32.7,36
2013,08,05,Mon,34,36,33.8,37
2013,08,06,Tue,36,37,32.0,36
2013,08,07,Wed,37,36,30.2,31
2013,08,08,Thu,36,31,31.5,28
2013,08,09,Fri,31,28,31.7,32
2013,08,10,Sat,28,32,33.5,35
2013,08,11,Sun,32,35,33.3,33
2013,08,12,Mon,35,33,33.2,33
2013,08,13,Tue,33,33,33.6,35
2013,08,14,Wed,33,35,32.9,36
2013,08,15,Thu,35,36,33.6,36
2013,08,16,Fri,36,36,32.2,38
2013,08,17,Sat,36,38,31.2,37
2013,08,18,Sun,38,37,30.4,35
2013,08,19,Mon,37,35,30.6,35
2013,08,20,Tue,35,35,30.4,34
2013,08,21,Wed,35,34,30.2,35
2013,08,22,Thu,34,35,29.7,35
2013,08,23,Fri,35,35,30.2,34
2013,08,24,Sat,35,34,31.7,32
2013,08,25,Sun,34,32,29.8,30
2013,08,26,Mon,32,30,29.6,33
2013,08,27,Tue,30,33,30.4,32
2013,08,28,Wed,33,32,30.6,27
2013,08,29,Thu,32,27,30.9,31
2013,08,30,Fri,27,31,29.2,31
2013,08,31,Sat,31,31,29.2,31
2013,09,01,Sun,31,31,27.8,27
2013,09,02,Mon,31,27,28.9,28
2013,09,03,Tue,27,28,28.9,29
2013,09,04,Wed,28,29,28.3,27
2013,09,05,Thu,29,27,26.7,27
2013,09,06,Fri,27,27,27.7,28
2013,09,07,Sat,27,28,28.1,26
2013,09,08,Sun,28,26,26.8,22
2013,09,09,Mon,26,22,25.0,28
2013,09,10,Tue,22,28,25.0,28
2013,09,11,Wed,28,28,25.7,28
2013,09,12,Thu,28,28,26.2,32
2013,09,13,Fri,28,32,24.6,35
2013,09,14,Sat,32,35,24.2,34
2013,09,15,Sun,35,34,25.1,34
2013,09,16,Mon,34,34,23.6,34
2013,09,17,Tue,34,34,24.1,34
2013,09,18,Wed,34,34,24.4,32
2013,09,19,Thu,34,32,23.5,26
2013,09,20,Fri,32,26,24.5,28
2013,09,21,Sat,26,28,25.3,27
2013,09,22,Sun,28,27,25.0,25
2013,09,23,Mon,27,25,24.6,22
2013,09,24,Tue,25,22,24.0,20
2013,09,25,Wed,22,20,23.1,21
2013,09,26,Thu,20,21,23.5,23
2013,09,27,Fri,21,23,22.4,26
2013,09,28,Sat,23,26,23.7,31
2013,09,29,Sun,26,31,24.8,31
2013,09,30,Mon,31,31,24.5,27
2013,10,01,Tue,31,27,23.7,29
2013,10,02,Wed,27,29,23.3,29
2013,10,03,Thu,29,29,22.2,28
2013,10,04,Fri,29,28,21.2,29
2013,10,05,Sat,28,29,21.8,28
2013,10,06,Sun,29,28,20.6,28
2013,10,07,Mon,28,28,21.5,29
2013,10,08,Tue,28,29,20.6,29
2013,10,09,Wed,29,29,20.5,29
2013,10,10,Thu,29,29,20.7,29
2013,10,11,Fri,29,29,19.5,30
2013,10,12,Sat,29,30,20.0,30
2013,10,13,Sun,30,30,19.8,31
2013,10,14,Mon,30,31,20.1,31
2013,10,15,Tue,31,31,17.9,18
2013,10,16,Wed,31,18,19.1,19
2013,10,17,Thu,18,19,20.3,21
2013,10,18,Fri,19,21,20.4,20
2013,10,19,Sat,21,20,20.6,20
2013,10,20,Sun,20,20,20.2,19
2013,10,21,Mon,20,19,20.0,20
2013,10,22,Tue,19,20,19.9,22
2013,10,23,Wed,20,22,19.5,23
2013,10,24,Thu,22,23,17.6,22
2013,10,25,Fri,23,22,17.5,18
2013,10,26,Sat,22,18,16.3,18
2013,10,27,Sun,18,18,16.0,17
2013,10,28,Mon,18,17,16.0,21
2013,10,29,Tue,17,21,15.6,15
2013,10,30,Wed,21,15,16.0,12
2013,10,31,Thu,15,12,15.8,13
2013,11,01,Fri,12,13,16.2,13
2013,11,02,Sat,13,13,17.4,17
2013,11,03,Sun,13,17,17.0,17
2013,11,04,Mon,17,17,14.9,13
2013,11,05,Tue,17,13,15.9,18
2013,11,06,Wed,13,18,14.6,17
2013,11,07,Thu,18,17,14.3,18
2013,11,08,Fri,17,18,14.6,13
2013,11,09,Sat,18,13,14.3,13
2013,11,10,Sun,13,13,13.4,10
2013,11,11,Mon,13,10,14.1,11
2013,11,12,Tue,10,11,13.4,12
2013,11,13,Wed,11,12,14.0,13
2013,11,14,Thu,12,13,13.8,15
2013,11,15,Fri,13,15,13.1,17
2013,11,16,Sat,15,17,12.9,16
2013,11,17,Sun,17,16,12.0,16
2013,11,18,Mon,16,16,12.2,15
2013,11,19,Tue,16,15,12.7,15
2013,11,20,Wed,15,15,12.1,15
2013,11,21,Thu,15,15,11.1,13
2013,11,22,Fri,15,13,10.3,11
2013,11,23,Sat,13,11,10.4,10
2013,11,24,Sun,11,10,9.7,12
2013,11,25,Mon,10,12,10.7,13
2013,11,26,Tue,12,13,11.1,13
2013,11,27,Wed,13,13,10.2,10
2013,11,28,Thu,13,10,9.8,9
2013,11,29,Fri,10,9,9.3,11
2013,11,30,Sat,9,11,9.7,12
2013,12,01,Sun,11,12,9.7,14
2013,12,02,Mon,12,14,9.8,15
2013,12,03,Tue,14,15,9.7,12
2013,12,04,Wed,15,12,9.1,12
2013,12,05,Thu,12,12,8.6,12
2013,12,06,Fri,12,12,8.7,12
2013,12,07,Sat,12,12,8.2,12
2013,12,08,Sun,12,12,8.6,11
2013,12,09,Mon,12,11,7.1,7
2013,12,10,Tue,11,7,7.3,9
2013,12,11,Wed,7,9,6.4,7
2013,12,12,Thu,9,7,6.2,10
2013,12,13,Fri,7,10,6.6,8
2013,12,14,Sat,10,8,6.6,8
2013,12,15,Sun,8,8,6.8,10
2013,12,16,Mon,8,10,7.4,12
2013,12,17,Tue,10,12,6.9,9
2013,12,18,Wed,12,9,7.1,6
2013,12,19,Thu,9,6,6.9,5
2013,12,20,Fri,6,5,6.1,3
2013,12,21,Sat,5,3,5.6,5
2013,12,22,Sun,3,5,6.7,5
2013,12,23,Mon,5,5,5.7,5
2013,12,24,Tue,5,5,5.6,4
2013,12,25,Wed,5,4,5.4,4
2013,12,26,Thu,4,4,6.6,4
2013,12,27,Fri,4,4,6.3,4
2013,12,28,Sat,4,4,5.7,4
2013,12,29,Sun,4,4,6.2,7
2013,12,30,Mon,4,7,6.6,7
2013,12,31,Tue,7,7,6.2,11
2014,01,01,Wed,7,11,5.9,11
2014,01,02,Thu,11,11,5.1,11
2014,01,03,Fri,11,11,4.9,10
2014,01,04,Sat,11,10,5.0,12
2014,01,05,Sun,10,12,3.4,8
2014,01,06,Mon,12,8,2.2,4
2014,01,07,Tue,8,4,4.6,5
2014,01,08,Wed,4,5,3.2,5
2014,01,09,Thu,5,5,3.5,6
2014,01,10,Fri,5,6,4.0,3
2014,01,11,Sat,6,3,5.3,5
2014,01,12,Sun,3,5,5.4,5
2014,01,13,Mon,5,5,5.1,8
2014,01,14,Tue,5,8,4.9,6
2014,01,15,Wed,8,6,4.4,5
2014,01,16,Thu,6,5,4.5,7
2014,01,17,Fri,5,7,5.4,7
2014,01,18,Sat,7,7,4.8,6
2014,01,19,Sun,7,6,5.9,5
2014,01,20,Mon,6,5,5.3,8
2014,01,21,Tue,5,8,6.3,7
2014,01,22,Wed,8,7,7.8,10
2014,01,23,Thu,7,10,5.9,10
2014,01,24,Fri,10,10,4.4,8
2014,01,25,Sat,10,8,6.0,9
2014,01,26,Sun,8,9,4.8,10
2014,01,27,Mon,9,10,4.9,9
2014,01,28,Tue,10,9,5.9,10
2014,01,29,Wed,9,10,5.9,11
2014,01,30,Thu,10,11,5.7,13
2014,01,31,Fri,11,13,5.8,14
2014,02,01,Sat,13,14,6.0,14
2014,02,02,Sun,14,14,7.3,13
2014,02,03,Mon,14,13,8.1,13
2014,02,04,Tue,13,13,9.1,12
2014,02,05,Wed,13,12,8.0,1
2014,02,06,Thu,12,1,6.7,0
2014,02,07,Fri,1,0,6.2,3
2014,02,08,Sat,0,3,6.1,2
2014,02,09,Sun,3,2,5.8,1
2014,02,10,Mon,2,1,6.2,1
2014,02,11,Tue,1,1,7.7,3
2014,02,12,Wed,1,3,8.2,2
2014,02,13,Thu,3,2,8.9,2
2014,02,14,Fri,2,2,7.8,5
2014,02,15,Sat,2,5,8.1,5
2014,02,16,Sun,5,5,8.0,2
2014,02,17,Mon,5,2,7.5,1
2014,02,18,Tue,2,1,7.9,2
2014,02,19,Wed,1,2,10.3,9
2014,02,20,Thu,2,9,9.3,10
2014,02,21,Fri,9,10,9.0,9
2014,02,22,Sat,10,9,9.8,9
2014,02,23,Sun,9,9,11.8,9
2014,02,24,Mon,9,9,12.9,9
2014,02,25,Tue,9,9,12.4,10
2014,02,26,Wed,9,10,11.2,11
2014,02,27,Thu,10,11,10.3,10
2014,02,28,Fri,11,10,10.7,8
2014,03,01,Sat,10,8,11.1,10
2014,03,02,Sun,8,10,11.3,11
2014,03,03,Mon,10,11,13.4,11
2014,03,04,Tue,11,11,13.0,13
2014,03,05,Wed,11,13,12.9,10
2014,03,06,Thu,13,10,13.1,7
2014,03,07,Fri,10,7,13.6,7
2014,03,08,Sat,7,7,14.0,13
2014,03,09,Sun,7,13,14.5,15
2014,03,10,Mon,13,15,13.5,17
2014,03,11,Tue,15,17,15.4,17
2014,03,12,Wed,17,17,16.5,16
2014,03,13,Thu,17,16,15.6,16
2014,03,14,Fri,16,16,16.2,17
2014,03,15,Sat,16,17,16.0,22
2014,03,16,Sun,17,22,16.7,24
2014,03,17,Mon,22,24,17.2,22
2014,03,18,Tue,24,22,17.7,17
2014,03,19,Wed,22,17,17.0,16
2014,03,20,Thu,17,16,17.6,17
2014,03,21,Fri,16,17,16.1,18
2014,03,22,Sat,17,18,17.0,19
2014,03,23,Sun,18,19,17.1,19
2014,03,24,Mon,19,19,17.7,19
2014,03,25,Tue,19,19,19.0,25
2014,03,26,Wed,19,25,20.3,27
2014,03,27,Thu,25,27,19.9,21
2014,03,28,Fri,27,21,21.9,25
2014,03,29,Sat,21,25,22.2,24
2014,03,30,Sun,25,24,21.0,17
2014,03,31,Mon,24,17,21.8,19
2014,04,01,Tue,17,19,21.1,23
2014,04,02,Wed,19,23,19.9,21
2014,04,03,Thu,23,21,19.5,20
2014,04,04,Fri,21,20,19.3,21
2014,04,05,Sat,20,21,19.4,22
2014,04,06,Sun,21,22,19.4,19
2014,04,07,Mon,22,19,21.3,22
2014,04,08,Tue,19,22,22.7,26
2014,04,09,Wed,22,26,21.9,24
2014,04,10,Thu,26,24,20.1,24
2014,04,11,Fri,24,24,21.3,18
2014,04,12,Sat,24,18,19.7,18
2014,04,13,Sun,18,18,22.2,23
2014,04,14,Mon,18,23,24.0,19
2014,04,15,Tue,23,19,24.5,18
2014,04,16,Wed,19,18,24.6,19
2014,04,17,Thu,18,19,25.3,22
2014,04,18,Fri,19,22,24.3,18
2014,04,19,Sat,22,18,23.1,17
2014,04,20,Sun,18,17,20.3,18
2014,04,21,Mon,17,18,22.8,16
2014,04,22,Tue,18,16,23.5,21
2014,04,23,Wed,16,21,24.3,21
2014,04,24,Thu,21,21,25.1,21
2014,04,25,Fri,21,21,25.5,20
2014,04,26,Sat,21,20,26.4,18
2014,04,27,Sun,20,18,26.3,23
2014,04,28,Mon,18,23,26.8,23
2014,04,29,Tue,23,23,28.7,27
2014,04,30,Wed,23,27,27.8,28
2014,05,01,Thu,27,28,26.5,22
2014,05,02,Fri,28,22,26.2,21
2014,05,03,Sat,22,21,25.8,22
2014,05,04,Sun,21,22,27.1,23
2014,05,05,Mon,22,23,26.7,24
2014,05,06,Tue,23,24,25.2,28
2014,05,07,Wed,24,28,24.6,32
2014,05,08,Thu,28,32,26.2,31
2014,05,09,Fri,32,31,25.8,28
2014,05,10,Sat,31,28,25.7,20
2014,05,11,Sun,28,20,27.4,24
2014,05,12,Mon,20,24,26.7,27
2014,05,13,Tue,24,27,26.6,21
2014,05,14,Wed,27,21,25.6,23
2014,05,15,Thu,21,23,28.1,24
2014,05,16,Fri,23,24,28.4,26
2014,05,17,Sat,24,26,28.9,26
2014,05,18,Sun,26,26,29.5,28
2014,05,19,Mon,26,28,29.8,28
2014,05,20,Tue,28,28,28.1,31
2014,05,21,Wed,28,31,28.0,32
2014,05,22,Thu,31,32,27.8,30
2014,05,23,Fri,32,30,28.6,26
2014,05,24,Sat,30,26,27.4,27
2014,05,25,Sun,26,27,28.5,27
2014,05,26,Mon,27,27,29.0,31
2014,05,27,Tue,27,31,28.8,32
2014,05,28,Wed,31,32,27.8,29
2014,05,29,Thu,32,29,27.7,34
2014,05,30,Fri,29,34,29.1,30
2014,05,31,Sat,34,30,29.4,26
2014,06,01,Sun,30,26,30.7,33
2014,06,02,Mon,26,33,31.3,32
2014,06,03,Tue,33,32,31.3,31
2014,06,04,Wed,32,31,30.3,29
2014,06,05,Thu,31,29,30.0,29
2014,06,06,Fri,29,29,33.1,33
2014,06,07,Sat,29,33,32.6,32
2014,06,08,Sun,33,32,30.9,32
2014,06,09,Mon,32,32,29.4,34
2014,06,10,Tue,32,34,33.2,35
2014,06,11,Wed,34,35,32.7,34
2014,06,12,Thu,35,34,32.4,25
2014,06,13,Fri,34,25,33.0,23
2014,06,14,Sat,25,23,33.3,31
2014,06,15,Sun,23,31,31.8,35
2014,06,16,Mon,31,35,31.3,37
2014,06,17,Tue,35,37,32.1,36
2014,06,18,Wed,37,36,32.3,30
2014,06,19,Thu,36,30,32.5,31
2014,06,20,Fri,30,31,30.2,32
2014,06,21,Sat,31,32,29.6,33
2014,06,22,Sun,32,33,30.4,33
2014,06,23,Mon,33,33,31.7,32
2014,06,24,Tue,33,32,30.1,26
2014,06,25,Wed,32,26,32.2,32
2014,06,26,Thu,26,32,30.4,35
2014,06,27,Fri,32,35,30.7,34
2014,06,28,Sat,35,34,31.1,32
2014,06,29,Sun,34,32,32.7,35
2014,06,30,Mon,32,35,32.4,33
2014,07,01,Tue,35,33,33.8,35
2014,07,02,Wed,33,35,33.2,33
2014,07,03,Thu,35,33,32.4,33
2014,07,04,Fri,33,33,32.0,36
2014,07,05,Sat,33,36,32.0,35
2014,07,06,Sun,36,35,32.1,36
2014,07,07,Mon,35,36,33.8,35
2014,07,08,Tue,36,35,32.5,32
2014,07,09,Wed,35,32,30.9,25
2014,07,10,Thu,32,25,31.7,32
2014,07,11,Fri,25,32,31.9,30
2014,07,12,Sat,32,30,32.7,32
2014,07,13,Sun,30,32,34.0,34
2014,07,14,Mon,32,34,32.4,35
2014,07,15,Tue,34,35,33.7,35
2014,07,16,Wed,35,35,33.7,36
2014,07,17,Thu,35,36,32.2,36
2014,07,18,Fri,36,36,31.1,36
2014,07,19,Sat,36,36,33.3,36
2014,07,20,Sun,36,36,34.7,36
2014,07,21,Mon,36,36,33.4,36
2014,07,22,Tue,36,36,32.4,37
2014,07,23,Wed,36,37,33.6,36
2014,07,24,Thu,37,36,33.7,33
2014,07,25,Fri,36,33,34.9,34
2014,07,26,Sat,33,34,34.4,35
2014,07,27,Sun,34,35,36.0,36
2014,07,28,Mon,35,36,35.2,36
2014,07,29,Tue,36,36,32.4,35
2014,07,30,Wed,36,35,34.3,37
2014,07,31,Thu,35,37,33.9,38
2014,08,01,Fri,37,38,33.0,37
2014,08,02,Sat,38,37,33.1,37
2014,08,03,Sun,37,37,33.3,36
2014,08,04,Mon,37,36,32.7,36
2014,08,05,Tue,36,36,33.8,34
2014,08,06,Wed,36,34,32.0,31
2014,08,07,Thu,34,31,30.2,23
2014,08,08,Fri,31,23,31.5,20
2014,08,09,Sat,23,20,31.7,20
2014,08,10,Sun,20,20,33.5,25
2014,08,11,Mon,20,25,33.3,30
2014,08,12,Tue,25,30,33.2,31
2014,08,13,Wed,30,31,33.6,30
2014,08,14,Thu,31,30,32.9,31
2014,08,15,Fri,30,31,33.6,30
2014,08,16,Sat,31,30,32.2,26
2014,08,17,Sun,30,26,31.2,25
2014,08,18,Mon,26,25,30.4,29
2014,08,19,Tue,25,29,30.6,31
2014,08,20,Wed,29,31,30.4,32
2014,08,21,Thu,31,32,30.2,29
2014,08,22,Fri,32,29,29.7,28
2014,08,23,Sat,29,28,30.2,30
2014,08,24,Sun,28,30,31.7,32
2014,08,25,Mon,30,32,29.8,30
2014,08,26,Tue,32,30,29.6,29
2014,08,27,Wed,30,29,30.4,30
2014,08,28,Thu,29,30,30.6,32
2014,08,29,Fri,30,32,30.9,28
2014,08,30,Sat,32,28,29.2,27
2014,08,31,Sun,28,27,29.2,24
2014,09,01,Mon,27,24,27.8,23
2014,09,02,Tue,24,23,28.9,28
2014,09,03,Wed,23,28,28.9,30
